"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"DeinitialiseStatic","100165f0","Function","0","Toshi::TTerrainObject::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TTerrainObject@Toshi@@CGXXZ","100165f0","Function","0","Toshi::TTerrainObject::DeinitialiseStatic","","?DeinitialiseStatic@TTerrainObject@Toshi@@CGXXZ"
"Ordinal_822","10016600","Function","0","Toshi::TTerrainObject::InitialiseStatic","","Ordinal_822"
"InitialiseStatic","10016600","Function","0","Toshi::TTerrainObject::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TTerrainObject@Toshi@@CGXXZ","10016600","Function","0","Toshi::TTerrainObject::InitialiseStatic","","?InitialiseStatic@TTerrainObject@Toshi@@CGXXZ"
"Ordinal_327","10016610","Function","1","Toshi::TTerrainObject::CreateObjectInPlace","","Ordinal_327"
"CreateObjectInPlace","10016610","Function","1","Toshi::TTerrainObject::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TTerrainObject@Toshi@@CGPAVTObject@2@PAX@Z","10016610","Function","1","Toshi::TTerrainObject::CreateObjectInPlace","","?CreateObjectInPlace@TTerrainObject@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_301","10016630","Function","0","Toshi::TTerrainObject::CreateObject","","Ordinal_301"
"CreateObject","10016630","Function","0","Toshi::TTerrainObject::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TTerrainObject@Toshi@@CGPAVTObject@2@XZ","10016630","Function","0","Toshi::TTerrainObject::CreateObject","","?CreateObject@TTerrainObject@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_516","10016660","Function","1","Toshi::TTerrainObject::GetClass","","Ordinal_516"
"GetClass","10016660","Function","1","Toshi::TTerrainObject::GetClass","TClass *","TClass * GetClass(TTerrainObject * this)"
"?GetClass@TTerrainObject@Toshi@@UBEAAVTClass@2@XZ","10016660","Function","1","Toshi::TTerrainObject::GetClass","","?GetClass@TTerrainObject@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_747","10016670","Function","1","Toshi::TTerrainObject::GetTerrain","","Ordinal_747"
"GetTerrain","10016670","Function","1","Toshi::TTerrainObject::GetTerrain","TTerrainInterface *","TTerrainInterface * GetTerrain(TTerrainObject * this)"
"?GetTerrain@TTerrainObject@Toshi@@QAEPAVTTerrainInterface@2@XZ","10016670","Function","1","Toshi::TTerrainObject::GetTerrain","","?GetTerrain@TTerrainObject@Toshi@@QAEPAVTTerrainInterface@2@XZ"
"Ordinal_95","10016700","Function","1","Toshi::TTransformObject::TTransformObject","","Ordinal_95"
"TTransformObject","10016700","Function","1","Toshi::TTransformObject::TTransformObject","undefined","undefined TTransformObject(TTransformObject * this)"
"??0TTransformObject@Toshi@@QAE@XZ","10016700","Function","1","Toshi::TTransformObject::TTransformObject","","??0TTransformObject@Toshi@@QAE@XZ"
"Ordinal_94","10016770","Function","2","Toshi::TTransformObject::TTransformObject","","Ordinal_94"
"TTransformObject","10016770","Function","2","Toshi::TTransformObject::TTransformObject","undefined","undefined TTransformObject(TTransformObject * this\, TTransformObject * param_1)"
"??0TTransformObject@Toshi@@QAE@ABV01@@Z","10016770","Function","2","Toshi::TTransformObject::TTransformObject","","??0TTransformObject@Toshi@@QAE@ABV01@@Z"
"Ordinal_910","10016850","Function","2","Toshi::TTransformObject::Push","","Ordinal_910"
"Push","10016850","Function","2","Toshi::TTransformObject::Push","void","void Push(TTransformObject * this\, TScene * param_1)"
"?Push@TTransformObject@Toshi@@QAEXAAVTScene@2@@Z","10016850","Function","2","Toshi::TTransformObject::Push","","?Push@TTransformObject@Toshi@@QAEXAAVTScene@2@@Z"
"Ordinal_906","10016bb0","Function","2","Toshi::TTransformObject::Pop","","Ordinal_906"
"Pop","10016bb0","Function","2","Toshi::TTransformObject::Pop","void","void Pop(TTransformObject * this\, TScene * param_1)"
"?Pop@TTransformObject@Toshi@@QAEXAAVTScene@2@@Z","10016bb0","Function","2","Toshi::TTransformObject::Pop","","?Pop@TTransformObject@Toshi@@QAEXAAVTScene@2@@Z"
"Ordinal_995","10016c30","Function","2","Toshi::TTransformObject::SetMatrix","","Ordinal_995"
"SetMatrix","10016c30","Function","2","Toshi::TTransformObject::SetMatrix","void","void SetMatrix(TTransformObject * this\, TMatrix44 * param_1)"
"?SetMatrix@TTransformObject@Toshi@@QAEXABVTMatrix44@2@@Z","10016c30","Function","2","Toshi::TTransformObject::SetMatrix","","?SetMatrix@TTransformObject@Toshi@@QAEXABVTMatrix44@2@@Z"
"Ordinal_1053","10016cb0","Function","2","Toshi::TTransformObject::SetTranslate","","Ordinal_1053"
"SetTranslate","10016cb0","Function","2","Toshi::TTransformObject::SetTranslate","void","void SetTranslate(TTransformObject * this\, TVector3 * param_1)"
"?SetTranslate@TTransformObject@Toshi@@QAEXABVTVector3@2@@Z","10016cb0","Function","2","Toshi::TTransformObject::SetTranslate","","?SetTranslate@TTransformObject@Toshi@@QAEXABVTVector3@2@@Z"
"Ordinal_619","10016d60","Function","2","Toshi::TTransformObject::GetLocalMatrix","","Ordinal_619"
"GetLocalMatrix","10016d60","Function","2","Toshi::TTransformObject::GetLocalMatrix","void","void GetLocalMatrix(TTransformObject * this\, TMatrix44 * param_1)"
"?GetLocalMatrix@TTransformObject@Toshi@@UAEXAAVTMatrix44@2@@Z","10016d60","Function","2","Toshi::TTransformObject::GetLocalMatrix","","?GetLocalMatrix@TTransformObject@Toshi@@UAEXAAVTMatrix44@2@@Z"
"Ordinal_966","10017060","Function","4","Toshi::TTransformObject::SetEulerOrder","","Ordinal_966"
"SetEulerOrder","10017060","Function","4","Toshi::TTransformObject::SetEulerOrder","void","void SetEulerOrder(TTransformObject * this\, EROT param_1\, EROT param_2\, EROT param_3)"
"?SetEulerOrder@TTransformObject@Toshi@@QAEXW4EROT@TTransformData@2@00@Z","10017060","Function","4","Toshi::TTransformObject::SetEulerOrder","","?SetEulerOrder@TTransformObject@Toshi@@QAEXW4EROT@TTransformData@2@00@Z"
"Ordinal_1023","10017090","Function","2","Toshi::TTransformObject::SetQuat","","Ordinal_1023"
"SetQuat","10017090","Function","2","Toshi::TTransformObject::SetQuat","void","void SetQuat(TTransformObject * this\, TQuaternion * param_1)"
"?SetQuat@TTransformObject@Toshi@@QAEXABVTQuaternion@2@@Z","10017090","Function","2","Toshi::TTransformObject::SetQuat","","?SetQuat@TTransformObject@Toshi@@QAEXABVTQuaternion@2@@Z"
"Ordinal_965","100170c0","Function","2","Toshi::TTransformObject::SetEuler","","Ordinal_965"
"SetEuler","100170c0","Function","2","Toshi::TTransformObject::SetEuler","void","void SetEuler(TTransformObject * this\, TVector3 * param_1)"
"?SetEuler@TTransformObject@Toshi@@QAEXABVTVector3@2@@Z","100170c0","Function","2","Toshi::TTransformObject::SetEuler","","?SetEuler@TTransformObject@Toshi@@QAEXABVTVector3@2@@Z"
"Ordinal_1000","100170e0","Function","2","Toshi::TTransformObject::SetMode","","Ordinal_1000"
"SetMode","100170e0","Function","2","Toshi::TTransformObject::SetMode","MODE","MODE SetMode(TTransformObject * this\, MODE param_1)"
"?SetMode@TTransformObject@Toshi@@QAE?AW4MODE@TTransformData@2@W4342@@Z","100170e0","Function","2","Toshi::TTransformObject::SetMode","","?SetMode@TTransformObject@Toshi@@QAE?AW4MODE@TTransformData@2@W4342@@Z"
"Ordinal_930","100170f0","Function","2","Toshi::TTransformObject::RenderOld","","Ordinal_930"
"RenderOld","100170f0","Function","2","Toshi::TTransformObject::RenderOld","bool","bool RenderOld(TTransformObject * this\, TScene * param_1)"
"?RenderOld@TTransformObject@Toshi@@UAE_NAAVTScene@2@@Z","100170f0","Function","2","Toshi::TTransformObject::RenderOld","","?RenderOld@TTransformObject@Toshi@@UAE_NAAVTScene@2@@Z"
"Ordinal_185","10017120","Function","2","Toshi::TTransformObject::operator=","","Ordinal_185"
"operator=","10017120","Function","2","Toshi::TTransformObject::operator=","TTransformObject *","TTransformObject * operator=(TTransformObject * this\, TTransformObject * param_1)"
"??4TTransformObject@Toshi@@QAEAAV01@ABV01@@Z","10017120","Function","2","Toshi::TTransformObject::operator=","","??4TTransformObject@Toshi@@QAEAAV01@ABV01@@Z"
"Ordinal_151","10017150","Function","1","Toshi::TTransformObject::~TTransformObject","","Ordinal_151"
"~TTransformObject","10017150","Function","1","Toshi::TTransformObject::~TTransformObject","void","void ~TTransformObject(TTransformObject * this)"
"??1TTransformObject@Toshi@@UAE@XZ","10017150","Function","1","Toshi::TTransformObject::~TTransformObject","","??1TTransformObject@Toshi@@UAE@XZ"
"Ordinal_370","10017160","Function","0","Toshi::TTransformObject::DeinitialiseStatic","","Ordinal_370"
"DeinitialiseStatic","10017160","Function","0","Toshi::TTransformObject::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TTransformObject@Toshi@@CGXXZ","10017160","Function","0","Toshi::TTransformObject::DeinitialiseStatic","","?DeinitialiseStatic@TTransformObject@Toshi@@CGXXZ"
"Ordinal_825","10017170","Function","0","Toshi::TTransformObject::InitialiseStatic","","Ordinal_825"
"InitialiseStatic","10017170","Function","0","Toshi::TTransformObject::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TTransformObject@Toshi@@CGXXZ","10017170","Function","0","Toshi::TTransformObject::InitialiseStatic","","?InitialiseStatic@TTransformObject@Toshi@@CGXXZ"
"Ordinal_330","10017180","Function","1","Toshi::TTransformObject::CreateObjectInPlace","","Ordinal_330"
"CreateObjectInPlace","10017180","Function","1","Toshi::TTransformObject::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TTransformObject@Toshi@@CGPAVTObject@2@PAX@Z","10017180","Function","1","Toshi::TTransformObject::CreateObjectInPlace","","?CreateObjectInPlace@TTransformObject@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_304","100171a0","Function","0","Toshi::TTransformObject::CreateObject","","Ordinal_304"
"CreateObject","100171a0","Function","0","Toshi::TTransformObject::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TTransformObject@Toshi@@CGPAVTObject@2@XZ","100171a0","Function","0","Toshi::TTransformObject::CreateObject","","?CreateObject@TTransformObject@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_519","100171d0","Function","1","Toshi::TTransformObject::GetClass","","Ordinal_519"
"GetClass","100171d0","Function","1","Toshi::TTransformObject::GetClass","TClass *","TClass * GetClass(TTransformObject * this)"
"?GetClass@TTransformObject@Toshi@@UBEAAVTClass@2@XZ","100171d0","Function","1","Toshi::TTransformObject::GetClass","","?GetClass@TTransformObject@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_98","10017260","Function","1","Toshi::TViewport::TViewport","","Ordinal_98"
"TViewport","10017260","Function","1","Toshi::TViewport::TViewport","undefined","undefined TViewport(TViewport * this)"
"??0TViewport@Toshi@@QAE@XZ","10017260","Function","1","Toshi::TViewport::TViewport","","??0TViewport@Toshi@@QAE@XZ"
"Ordinal_154","10017320","Function","1","Toshi::TViewport::~TViewport","","Ordinal_154"
"~TViewport","10017320","Function","1","Toshi::TViewport::~TViewport","void","void ~TViewport(TViewport * this)"
"??1TViewport@Toshi@@UAE@XZ","10017320","Function","1","Toshi::TViewport::~TViewport","","??1TViewport@Toshi@@UAE@XZ"
"Ordinal_271","10017490","Function","2","Toshi::TViewport::Create","","Ordinal_271"
"Create","10017490","Function","2","Toshi::TViewport::Create","bool","bool Create(TViewport * this\, bool param_1)"
"?Create@TViewport@Toshi@@UAE_N_N@Z","10017490","Function","2","Toshi::TViewport::Create","","?Create@TViewport@Toshi@@UAE_N_N@Z"
"Ordinal_1074","100174f0","Function","2","Toshi::TViewport::Update","","Ordinal_1074"
"Update","100174f0","Function","2","Toshi::TViewport::Update","bool","bool Update(TViewport * this\, TScene * param_1)"
"?Update@TViewport@Toshi@@UAE_NAAVTScene@2@@Z","100174f0","Function","2","Toshi::TViewport::Update","","?Update@TViewport@Toshi@@UAE_NAAVTScene@2@@Z"
"Ordinal_928","10017610","Function","2","Toshi::TViewport::Render","","Ordinal_928"
"Render","10017610","Function","2","Toshi::TViewport::Render","bool","bool Render(TViewport * this\, TScene * param_1)"
"?Render@TViewport@Toshi@@UAE_NAAVTScene@2@@Z","10017610","Function","2","Toshi::TViewport::Render","","?Render@TViewport@Toshi@@UAE_NAAVTScene@2@@Z"
"Ordinal_1061","100177f0","Function","2","Toshi::TViewport::SetX","","Ordinal_1061"
"SetX","100177f0","Function","2","Toshi::TViewport::SetX","float","float SetX(TViewport * this\, float param_1)"
"?SetX@TViewport@Toshi@@QAEMM@Z","100177f0","Function","2","Toshi::TViewport::SetX","","?SetX@TViewport@Toshi@@QAEMM@Z"
"Ordinal_1062","10017860","Function","2","Toshi::TViewport::SetY","","Ordinal_1062"
"SetY","10017860","Function","2","Toshi::TViewport::SetY","float","float SetY(TViewport * this\, float param_1)"
"?SetY@TViewport@Toshi@@QAEMM@Z","10017860","Function","2","Toshi::TViewport::SetY","","?SetY@TViewport@Toshi@@QAEMM@Z"
"Ordinal_1059","100178d0","Function","2","Toshi::TViewport::SetWidth","","Ordinal_1059"
"SetWidth","100178d0","Function","2","Toshi::TViewport::SetWidth","float","float SetWidth(TViewport * this\, float param_1)"
"?SetWidth@TViewport@Toshi@@QAEMM@Z","100178d0","Function","2","Toshi::TViewport::SetWidth","","?SetWidth@TViewport@Toshi@@QAEMM@Z"
"Ordinal_981","10017940","Function","2","Toshi::TViewport::SetHeight","","Ordinal_981"
"SetHeight","10017940","Function","2","Toshi::TViewport::SetHeight","float","float SetHeight(TViewport * this\, float param_1)"
"?SetHeight@TViewport@Toshi@@QAEMM@Z","10017940","Function","2","Toshi::TViewport::SetHeight","","?SetHeight@TViewport@Toshi@@QAEMM@Z"
"Ordinal_998","100179b0","Function","2","Toshi::TViewport::SetMinZ","","Ordinal_998"
"SetMinZ","100179b0","Function","2","Toshi::TViewport::SetMinZ","float","float SetMinZ(TViewport * this\, float param_1)"
"?SetMinZ@TViewport@Toshi@@QAEMM@Z","100179b0","Function","2","Toshi::TViewport::SetMinZ","","?SetMinZ@TViewport@Toshi@@QAEMM@Z"
"Ordinal_996","10017a20","Function","2","Toshi::TViewport::SetMaxZ","","Ordinal_996"
"SetMaxZ","10017a20","Function","2","Toshi::TViewport::SetMaxZ","float","float SetMaxZ(TViewport * this\, float param_1)"
"?SetMaxZ@TViewport@Toshi@@QAEMM@Z","10017a20","Function","2","Toshi::TViewport::SetMaxZ","","?SetMaxZ@TViewport@Toshi@@QAEMM@Z"
"Ordinal_954","10017a90","Function","5","Toshi::TViewport::SetBackgroundColour","","Ordinal_954"
"SetBackgroundColour","10017a90","Function","5","Toshi::TViewport::SetBackgroundColour","void","void SetBackgroundColour(TViewport * this\, uchar param_1\, uchar param_2\, uchar param_3\, uchar param_4)"
"?SetBackgroundColour@TViewport@Toshi@@QAEXEEEE@Z","10017a90","Function","5","Toshi::TViewport::SetBackgroundColour","","?SetBackgroundColour@TViewport@Toshi@@QAEXEEEE@Z"
"Ordinal_411","10017b40","Function","2","Toshi::TViewport::EnableDefaultBeginRender","","Ordinal_411"
"EnableDefaultBeginRender","10017b40","Function","2","Toshi::TViewport::EnableDefaultBeginRender","bool","bool EnableDefaultBeginRender(TViewport * this\, bool param_1)"
"?EnableDefaultBeginRender@TViewport@Toshi@@QAE_N_N@Z","10017b40","Function","2","Toshi::TViewport::EnableDefaultBeginRender","","?EnableDefaultBeginRender@TViewport@Toshi@@QAE_N_N@Z"
"Ordinal_229","10017b60","Function","2","Toshi::TViewport::AllowDepthClear","","Ordinal_229"
"AllowDepthClear","10017b60","Function","2","Toshi::TViewport::AllowDepthClear","bool","bool AllowDepthClear(TViewport * this\, bool param_1)"
"?AllowDepthClear@TViewport@Toshi@@QAE_N_N@Z","10017b60","Function","2","Toshi::TViewport::AllowDepthClear","","?AllowDepthClear@TViewport@Toshi@@QAE_N_N@Z"
"Ordinal_228","10017b80","Function","2","Toshi::TViewport::AllowBackgroundClear","","Ordinal_228"
"AllowBackgroundClear","10017b80","Function","2","Toshi::TViewport::AllowBackgroundClear","bool","bool AllowBackgroundClear(TViewport * this\, bool param_1)"
"?AllowBackgroundClear@TViewport@Toshi@@QAE_N_N@Z","10017b80","Function","2","Toshi::TViewport::AllowBackgroundClear","","?AllowBackgroundClear@TViewport@Toshi@@QAE_N_N@Z"
"Ordinal_380","10017ba0","Function","1","Toshi::TViewport::DeleteHandlers","","Ordinal_380"
"DeleteHandlers","10017ba0","Function","1","Toshi::TViewport::DeleteHandlers","void","void DeleteHandlers(TViewport * this)"
"?DeleteHandlers@TViewport@Toshi@@QAEXXZ","10017ba0","Function","1","Toshi::TViewport::DeleteHandlers","","?DeleteHandlers@TViewport@Toshi@@QAEXXZ"
"Ordinal_224","10017c70","Function","2","Toshi::TViewport::AddHandler","","Ordinal_224"
"AddHandler","10017c70","Function","2","Toshi::TViewport::AddHandler","void","void AddHandler(TViewport * this\, THandler * param_1)"
"?AddHandler@TViewport@Toshi@@QAEXAAVTHandler@12@@Z","10017c70","Function","2","Toshi::TViewport::AddHandler","","?AddHandler@TViewport@Toshi@@QAEXAAVTHandler@12@@Z"
"Ordinal_462","10017ce0","Function","5","Toshi::TViewport::GetBackgroundColour","","Ordinal_462"
"GetBackgroundColour","10017ce0","Function","5","Toshi::TViewport::GetBackgroundColour","void","void GetBackgroundColour(TViewport * this\, uchar * param_1\, uchar * param_2\, uchar * param_3\, uchar * param_4)"
"?GetBackgroundColour@TViewport@Toshi@@QAEXAAE000@Z","10017ce0","Function","5","Toshi::TViewport::GetBackgroundColour","","?GetBackgroundColour@TViewport@Toshi@@QAEXAAE000@Z"
"Ordinal_635","10017d20","Function","1","Toshi::TViewport::GetMaxZ","","Ordinal_635"
"GetMaxZ","10017d20","Function","1","Toshi::TViewport::GetMaxZ","float","float GetMaxZ(TViewport * this)"
"?GetMaxZ@TViewport@Toshi@@QAEMXZ","10017d20","Function","1","Toshi::TViewport::GetMaxZ","","?GetMaxZ@TViewport@Toshi@@QAEMXZ"
"Ordinal_640","10017d30","Function","1","Toshi::TViewport::GetMinZ","","Ordinal_640"
"GetMinZ","10017d30","Function","1","Toshi::TViewport::GetMinZ","float","float GetMinZ(TViewport * this)"
"?GetMinZ@TViewport@Toshi@@QAEMXZ","10017d30","Function","1","Toshi::TViewport::GetMinZ","","?GetMinZ@TViewport@Toshi@@QAEMXZ"
"Ordinal_580","10017d40","Function","1","Toshi::TViewport::GetHeight","","Ordinal_580"
"GetHeight","10017d40","Function","1","Toshi::TViewport::GetHeight","float","float GetHeight(TViewport * this)"
"?GetHeight@TViewport@Toshi@@QAEMXZ","10017d40","Function","1","Toshi::TViewport::GetHeight","","?GetHeight@TViewport@Toshi@@QAEMXZ"
"Ordinal_785","10017d50","Function","1","Toshi::TViewport::GetWidth","","Ordinal_785"
"GetWidth","10017d50","Function","1","Toshi::TViewport::GetWidth","float","float GetWidth(TViewport * this)"
"?GetWidth@TViewport@Toshi@@QAEMXZ","10017d50","Function","1","Toshi::TViewport::GetWidth","","?GetWidth@TViewport@Toshi@@QAEMXZ"
"Ordinal_794","10017d60","Function","1","Toshi::TViewport::GetY","","Ordinal_794"
"GetY","10017d60","Function","1","Toshi::TViewport::GetY","float","float GetY(TViewport * this)"
"?GetY@TViewport@Toshi@@QAEMXZ","10017d60","Function","1","Toshi::TViewport::GetY","","?GetY@TViewport@Toshi@@QAEMXZ"
"Ordinal_793","10017d70","Function","1","Toshi::TViewport::GetX","","Ordinal_793"
"GetX","10017d70","Function","1","Toshi::TViewport::GetX","float","float GetX(TViewport * this)"
"?GetX@TViewport@Toshi@@QAEMXZ","10017d70","Function","1","Toshi::TViewport::GetX","","?GetX@TViewport@Toshi@@QAEMXZ"
"Ordinal_373","10017d80","Function","0","Toshi::TViewport::DeinitialiseStatic","","Ordinal_373"
"DeinitialiseStatic","10017d80","Function","0","Toshi::TViewport::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TViewport@Toshi@@CGXXZ","10017d80","Function","0","Toshi::TViewport::DeinitialiseStatic","","?DeinitialiseStatic@TViewport@Toshi@@CGXXZ"
"Ordinal_828","10017d90","Function","0","Toshi::TViewport::InitialiseStatic","","Ordinal_828"
"InitialiseStatic","10017d90","Function","0","Toshi::TViewport::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TViewport@Toshi@@CGXXZ","10017d90","Function","0","Toshi::TViewport::InitialiseStatic","","?InitialiseStatic@TViewport@Toshi@@CGXXZ"
"Ordinal_333","10017da0","Function","1","Toshi::TViewport::CreateObjectInPlace","","Ordinal_333"
"CreateObjectInPlace","10017da0","Function","1","Toshi::TViewport::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TViewport@Toshi@@CGPAVTObject@2@PAX@Z","10017da0","Function","1","Toshi::TViewport::CreateObjectInPlace","","?CreateObjectInPlace@TViewport@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_307","10017dc0","Function","0","Toshi::TViewport::CreateObject","","Ordinal_307"
"CreateObject","10017dc0","Function","0","Toshi::TViewport::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TViewport@Toshi@@CGPAVTObject@2@XZ","10017dc0","Function","0","Toshi::TViewport::CreateObject","","?CreateObject@TViewport@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_522","10017df0","Function","1","Toshi::TViewport::GetClass","","Ordinal_522"
"GetClass","10017df0","Function","1","Toshi::TViewport::GetClass","TClass *","TClass * GetClass(TViewport * this)"
"?GetClass@TViewport@Toshi@@UBEAAVTClass@2@XZ","10017df0","Function","1","Toshi::TViewport::GetClass","","?GetClass@TViewport@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_12","10017e00","Function","2","Toshi::TViewport::RenderEvent::RenderEvent","","Ordinal_12"
"RenderEvent","10017e00","Function","2","Toshi::TViewport::RenderEvent::RenderEvent","undefined","undefined RenderEvent(RenderEvent * this\, RenderEvent * param_1)"
"??0RenderEvent@TViewport@Toshi@@QAE@ABV012@@Z","10017e00","Function","2","Toshi::TViewport::RenderEvent::RenderEvent","","??0RenderEvent@TViewport@Toshi@@QAE@ABV012@@Z"
"Ordinal_67","10017e10","Function","1","Toshi::TResource::TResource","","Ordinal_67"
"TResource","10017e10","Function","1","Toshi::TResource::TResource","undefined","undefined TResource(TResource * this)"
"??0TResource@Toshi@@QAE@XZ","10017e10","Function","1","Toshi::TResource::TResource","","??0TResource@Toshi@@QAE@XZ"
"Ordinal_261","10017e60","Function","1","Toshi::TResource::Create","","Ordinal_261"
"Create","10017e60","Function","1","Toshi::TResource::Create","bool","bool Create(TResource * this)"
"?Create@TResource@Toshi@@UAE_NXZ","10017e60","Function","1","Toshi::TResource::Create","","?Create@TResource@Toshi@@UAE_NXZ"
"Ordinal_1078","10017eb0","Function","1","Toshi::TResource::Validate","","Ordinal_1078"
"Validate","10017eb0","Function","1","Toshi::TResource::Validate","bool","bool Validate(TResource * this)"
"?Validate@TResource@Toshi@@UAE_NXZ","10017eb0","Function","1","Toshi::TResource::Validate","","?Validate@TResource@Toshi@@UAE_NXZ"
"Ordinal_1005","10017ff0","Function","2","Toshi::TResource::SetName","","Ordinal_1005"
"SetName","10017ff0","Function","2","Toshi::TResource::SetName","void","void SetName(TResource * this\, char * a_strName)"
"?SetName@TResource@Toshi@@QAEXPBD@Z","10017ff0","Function","2","Toshi::TResource::SetName","","?SetName@TResource@Toshi@@QAEXPBD@Z"
"Ordinal_1013","10018080","Function","2","Toshi::TResource::SetParent","","Ordinal_1013"
"SetParent","10018080","Function","2","Toshi::TResource::SetParent","void","void SetParent(TResource * this\, TResource * param_1)"
"?SetParent@TResource@Toshi@@QAEXPAV12@@Z","10018080","Function","2","Toshi::TResource::SetParent","","?SetParent@TResource@Toshi@@QAEXPAV12@@Z"
"Ordinal_914","10018140","Function","4","Toshi::TResource::RecurseSimple","","Ordinal_914"
"RecurseSimple","10018140","Function","4","Toshi::TResource::RecurseSimple","void","void RecurseSimple(TResource * this\, FuncDef0 * param_1\, TResource * param_2\, void * param_3)"
"?RecurseSimple@TResource@Toshi@@QAEXP6G_NPAV12@PAX@Z01@Z","10018140","Function","4","Toshi::TResource::RecurseSimple","","?RecurseSimple@TResource@Toshi@@QAEXP6G_NPAV12@PAX@Z01@Z"
"Ordinal_135","10018200","Function","1","Toshi::TResource::~TResource","","Ordinal_135"
"~TResource","10018200","Function","1","Toshi::TResource::~TResource","void","void ~TResource(TResource * this)"
"??1TResource@Toshi@@MAE@XZ","10018200","Function","1","Toshi::TResource::~TResource","","??1TResource@Toshi@@MAE@XZ"
"Ordinal_900","10018290","Function","1","Toshi::TResource::OnDestroy","","Ordinal_900"
"OnDestroy","10018290","Function","1","Toshi::TResource::OnDestroy","void","void OnDestroy(TResource * this)"
"?OnDestroy@TResource@Toshi@@MAEXXZ","10018290","Function","1","Toshi::TResource::OnDestroy","","?OnDestroy@TResource@Toshi@@MAEXXZ"
"Ordinal_358","10018390","Function","0","Toshi::TNullResource::DeinitialiseStatic","","Ordinal_358"
"DeinitialiseStatic","10018390","Function","0","Toshi::TNullResource::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TNullResource@Toshi@@CGXXZ","10018390","Function","0","Toshi::TNullResource::DeinitialiseStatic","","?DeinitialiseStatic@TNullResource@Toshi@@CGXXZ"
"Ordinal_813","100183a0","Function","0","Toshi::TNullResource::InitialiseStatic","","Ordinal_813"
"InitialiseStatic","100183a0","Function","0","Toshi::TNullResource::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TNullResource@Toshi@@CGXXZ","100183a0","Function","0","Toshi::TNullResource::InitialiseStatic","","?InitialiseStatic@TNullResource@Toshi@@CGXXZ"
"Ordinal_318","100183b0","Function","1","Toshi::TNullResource::CreateObjectInPlace","","Ordinal_318"
"CreateObjectInPlace","100183b0","Function","1","Toshi::TNullResource::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TNullResource@Toshi@@CGPAVTObject@2@PAX@Z","100183b0","Function","1","Toshi::TNullResource::CreateObjectInPlace","","?CreateObjectInPlace@TNullResource@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_292","100183d0","Function","0","Toshi::TNullResource::CreateObject","","Ordinal_292"
"CreateObject","100183d0","Function","0","Toshi::TNullResource::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TNullResource@Toshi@@CGPAVTObject@2@XZ","100183d0","Function","0","Toshi::TNullResource::CreateObject","","?CreateObject@TNullResource@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_507","10018400","Function","1","Toshi::TNullResource::GetClass","","Ordinal_507"
"GetClass","10018400","Function","1","Toshi::TNullResource::GetClass","TClass *","TClass * GetClass(TNullResource * this)"
"?GetClass@TNullResource@Toshi@@UBEAAVTClass@2@XZ","10018400","Function","1","Toshi::TNullResource::GetClass","","?GetClass@TNullResource@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_763","10018410","Function","1","Toshi::TResource::GetUId","","Ordinal_763"
"GetUId","10018410","Function","1","Toshi::TResource::GetUId","uint","uint GetUId(TResource * this)"
"?GetUId@TResource@Toshi@@QBEIXZ","10018410","Function","1","Toshi::TResource::GetUId","","?GetUId@TResource@Toshi@@QBEIXZ"
"Ordinal_654","10018420","Function","1","Toshi::TResource::GetName","","Ordinal_654"
"GetName","10018420","Function","1","Toshi::TResource::GetName","char *","char * GetName(TResource * this)"
