"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"?Create@TTask@Toshi@@UAE_NXZ","1002e850","Function","1","Toshi::TTask::Create","","?Create@TTask@Toshi@@UAE_NXZ"
"Ordinal_652","1002e8f0","Function","1","Toshi::TTask::CreateFailed","","Ordinal_652"
"CreateFailed","1002e8f0","Function","1","Toshi::TTask::CreateFailed","bool","bool CreateFailed(TTask * this)"
"?CreateFailed@TTask@Toshi@@UAE_NXZ","1002e8f0","Function","1","Toshi::TTask::CreateFailed","","?CreateFailed@TTask@Toshi@@UAE_NXZ"
"Ordinal_543","1002e960","Function","2","Toshi::TTask::Activate","","Ordinal_543"
"Activate","1002e960","Function","2","Toshi::TTask::Activate","void","void Activate(TTask * this\, bool param_1)"
"?Activate@TTask@Toshi@@QAEX_N@Z","1002e960","Function","2","Toshi::TTask::Activate","","?Activate@TTask@Toshi@@QAEX_N@Z"
"Ordinal_1311","1002ea00","Function","1","Toshi::TTask::OnDeactivate","","Ordinal_1311"
"OnDeactivate","1002ea00","Function","1","Toshi::TTask::OnDeactivate","void","void OnDeactivate(TTask * this)"
"?OnDeactivate@TTask@Toshi@@MAEXXZ","1002ea00","Function","1","Toshi::TTask::OnDeactivate","","?OnDeactivate@TTask@Toshi@@MAEXXZ"
"Ordinal_1307","1002ea10","Function","1","Toshi::TTask::OnActivate","","Ordinal_1307"
"OnActivate","1002ea10","Function","1","Toshi::TTask::OnActivate","void","void OnActivate(TTask * this)"
"?OnActivate@TTask@Toshi@@MAEXXZ","1002ea10","Function","1","Toshi::TTask::OnActivate","","?OnActivate@TTask@Toshi@@MAEXXZ"
"Ordinal_1308","1002ea20","Function","3","Toshi::TTask::OnChildDied","","Ordinal_1308"
"OnChildDied","1002ea20","Function","3","Toshi::TTask::OnChildDied","void","void OnChildDied(TTask * this\, TClass * param_1\, TTask * param_2)"
"?OnChildDied@TTask@Toshi@@MAEXABVTClass@2@PBV12@@Z","1002ea20","Function","3","Toshi::TTask::OnChildDied","","?OnChildDied@TTask@Toshi@@MAEXABVTClass@2@PBV12@@Z"
"Ordinal_1309","1002ea30","Function","2","Toshi::TTask::OnChildDying","","Ordinal_1309"
"OnChildDying","1002ea30","Function","2","Toshi::TTask::OnChildDying","bool","bool OnChildDying(TTask * this\, TTask * param_1)"
"?OnChildDying@TTask@Toshi@@MAE_NPBV12@@Z","1002ea30","Function","2","Toshi::TTask::OnChildDying","","?OnChildDying@TTask@Toshi@@MAE_NPBV12@@Z"
"Ordinal_1312","1002ea40","Function","1","Toshi::TTask::OnDestroy","","Ordinal_1312"
"OnDestroy","1002ea40","Function","1","Toshi::TTask::OnDestroy","void","void OnDestroy(TTask * this)"
"?OnDestroy@TTask@Toshi@@MAEXXZ","1002ea40","Function","1","Toshi::TTask::OnDestroy","","?OnDestroy@TTask@Toshi@@MAEXXZ"
"Ordinal_1314","1002ea50","Function","2","Toshi::TTask::OnUpdate","","Ordinal_1314"
"OnUpdate","1002ea50","Function","2","Toshi::TTask::OnUpdate","bool","bool OnUpdate(TTask * this\, float param_1)"
"?OnUpdate@TTask@Toshi@@MAE_NM@Z","1002ea50","Function","2","Toshi::TTask::OnUpdate","","?OnUpdate@TTask@Toshi@@MAE_NM@Z"
"Ordinal_1310","1002ea60","Function","1","Toshi::TTask::OnCreate","","Ordinal_1310"
"OnCreate","1002ea60","Function","1","Toshi::TTask::OnCreate","bool","bool OnCreate(TTask * this)"
"?OnCreate@TTask@Toshi@@MAE_NXZ","1002ea60","Function","1","Toshi::TTask::OnCreate","","?OnCreate@TTask@Toshi@@MAE_NXZ"
"Ordinal_737","1002ea70","Function","1","Toshi::TTask::DestroyTask","","Ordinal_737"
"DestroyTask","1002ea70","Function","1","Toshi::TTask::DestroyTask","void","void DestroyTask(TTask * this)"
"?DestroyTask@TTask@Toshi@@QAEXXZ","1002ea70","Function","1","Toshi::TTask::DestroyTask","","?DestroyTask@TTask@Toshi@@QAEXXZ"
"Ordinal_1135","1002ea80","Function","1","Toshi::TTask::IsDying","","Ordinal_1135"
"IsDying","1002ea80","Function","1","Toshi::TTask::IsDying","bool","bool IsDying(TTask * this)"
"?IsDying@TTask@Toshi@@QBE_NXZ","1002ea80","Function","1","Toshi::TTask::IsDying","","?IsDying@TTask@Toshi@@QBE_NXZ"
"Ordinal_1127","1002ea90","Function","1","Toshi::TTask::IsActive","","Ordinal_1127"
"IsActive","1002ea90","Function","1","Toshi::TTask::IsActive","bool","bool IsActive(TTask * this)"
"?IsActive@TTask@Toshi@@QBE_NXZ","1002ea90","Function","1","Toshi::TTask::IsActive","","?IsActive@TTask@Toshi@@QBE_NXZ"
"Ordinal_1132","1002eaa0","Function","1","Toshi::TTask::IsCreated","","Ordinal_1132"
"IsCreated","1002eaa0","Function","1","Toshi::TTask::IsCreated","bool","bool IsCreated(TTask * this)"
"?IsCreated@TTask@Toshi@@QBE_NXZ","1002eaa0","Function","1","Toshi::TTask::IsCreated","","?IsCreated@TTask@Toshi@@QBE_NXZ"
"Ordinal_1002","1002eab0","Function","1","Toshi::TTask::GetScheduler","","Ordinal_1002"
"GetScheduler","1002eab0","Function","1","Toshi::TTask::GetScheduler","TScheduler *","TScheduler * GetScheduler(TTask * this)"
"?GetScheduler@TTask@Toshi@@QAEPAVTScheduler@2@XZ","1002eab0","Function","1","Toshi::TTask::GetScheduler","","?GetScheduler@TTask@Toshi@@QAEPAVTScheduler@2@XZ"
"Ordinal_703","1002eac0","Function","0","Toshi::TTask::DeinitialiseStatic","","Ordinal_703"
"DeinitialiseStatic","1002eac0","Function","0","Toshi::TTask::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TTask@Toshi@@CGXXZ","1002eac0","Function","0","Toshi::TTask::DeinitialiseStatic","","?DeinitialiseStatic@TTask@Toshi@@CGXXZ"
"Ordinal_1090","1002ead0","Function","0","Toshi::TTask::InitialiseStatic","","Ordinal_1090"
"InitialiseStatic","1002ead0","Function","0","Toshi::TTask::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TTask@Toshi@@CGXXZ","1002ead0","Function","0","Toshi::TTask::InitialiseStatic","","?InitialiseStatic@TTask@Toshi@@CGXXZ"
"Ordinal_673","1002eae0","Function","1","Toshi::TTask::CreateObjectInPlace","","Ordinal_673"
"CreateObjectInPlace","1002eae0","Function","1","Toshi::TTask::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TTask@Toshi@@CGPAVTObject@2@PAX@Z","1002eae0","Function","1","Toshi::TTask::CreateObjectInPlace","","?CreateObjectInPlace@TTask@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_665","1002eb10","Function","0","Toshi::TTask::CreateObject","","Ordinal_665"
"CreateObject","1002eb10","Function","0","Toshi::TTask::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TTask@Toshi@@CGPAVTObject@2@XZ","1002eb10","Function","0","Toshi::TTask::CreateObject","","?CreateObject@TTask@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_888","1002eb40","Function","1","Toshi::TTask::GetClass","","Ordinal_888"
"GetClass","1002eb40","Function","1","Toshi::TTask::GetClass","TClass *","TClass * GetClass(TTask * this)"
"?GetClass@TTask@Toshi@@UBEAAVTClass@2@XZ","1002eb40","Function","1","Toshi::TTask::GetClass","","?GetClass@TTask@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_645","1002eb50","Function","2","Toshi::TMutexLock::Create","","Ordinal_645"
"Create","1002eb50","Function","2","Toshi::TMutexLock::Create","void","void Create(TMutexLock * this\, TMutex * a_pMutex)"
"?Create@TMutexLock@Toshi@@QAEXPAVTMutex@2@@Z","1002eb50","Function","2","Toshi::TMutexLock::Create","","?Create@TMutexLock@Toshi@@QAEXPAVTMutex@2@@Z"
"Ordinal_725","1002ebb0","Function","1","Toshi::TMutexLock::Destroy","","Ordinal_725"
"Destroy","1002ebb0","Function","1","Toshi::TMutexLock::Destroy","void","void Destroy(TMutexLock * this)"
"?Destroy@TMutexLock@Toshi@@QAEXXZ","1002ebb0","Function","1","Toshi::TMutexLock::Destroy","","?Destroy@TMutexLock@Toshi@@QAEXXZ"
"Ordinal_142","1002ec60","Function","1","Toshi::TTimer::TTimer","","Ordinal_142"
"TTimer","1002ec60","Function","1","Toshi::TTimer::TTimer","undefined","undefined TTimer(TTimer * this)"
"??0TTimer@Toshi@@QAE@XZ","1002ec60","Function","1","Toshi::TTimer::TTimer","","??0TTimer@Toshi@@QAE@XZ"
"Ordinal_1315","1002eca0","Function","2","Toshi::TTimer::OnUpdate","","Ordinal_1315"
"OnUpdate","1002eca0","Function","2","Toshi::TTimer::OnUpdate","bool","bool OnUpdate(TTimer * this\, float param_1)"
"?OnUpdate@TTimer@Toshi@@MAE_NM@Z","1002eca0","Function","2","Toshi::TTimer::OnUpdate","","?OnUpdate@TTimer@Toshi@@MAE_NM@Z"
"Ordinal_1313","1002ede0","Function","1","Toshi::TTimer::OnDestroy","","Ordinal_1313"
"OnDestroy","1002ede0","Function","1","Toshi::TTimer::OnDestroy","void","void OnDestroy(TTimer * this)"
"?OnDestroy@TTimer@Toshi@@MAEXXZ","1002ede0","Function","1","Toshi::TTimer::OnDestroy","","?OnDestroy@TTimer@Toshi@@MAEXXZ"
"Ordinal_1509","1002edf0","Function","1","Toshi::TTimer::SetModeStopped","","Ordinal_1509"
"SetModeStopped","1002edf0","Function","1","Toshi::TTimer::SetModeStopped","void","void SetModeStopped(TTimer * this)"
"?SetModeStopped@TTimer@Toshi@@QAEXXZ","1002edf0","Function","1","Toshi::TTimer::SetModeStopped","","?SetModeStopped@TTimer@Toshi@@QAEXXZ"
"Ordinal_1506","1002ee00","Function","1","Toshi::TTimer::SetModeContinuous","","Ordinal_1506"
"SetModeContinuous","1002ee00","Function","1","Toshi::TTimer::SetModeContinuous","void","void SetModeContinuous(TTimer * this)"
"?SetModeContinuous@TTimer@Toshi@@QAEXXZ","1002ee00","Function","1","Toshi::TTimer::SetModeContinuous","","?SetModeContinuous@TTimer@Toshi@@QAEXXZ"
"Ordinal_1510","1002ee10","Function","2","Toshi::TTimer::SetModeWaitFor","","Ordinal_1510"
"SetModeWaitFor","1002ee10","Function","2","Toshi::TTimer::SetModeWaitFor","void","void SetModeWaitFor(TTimer * this\, float param_1)"
"?SetModeWaitFor@TTimer@Toshi@@QAEXM@Z","1002ee10","Function","2","Toshi::TTimer::SetModeWaitFor","","?SetModeWaitFor@TTimer@Toshi@@QAEXM@Z"
"Ordinal_1507","1002ee30","Function","2","Toshi::TTimer::SetModeLoop","","Ordinal_1507"
"SetModeLoop","1002ee30","Function","2","Toshi::TTimer::SetModeLoop","void","void SetModeLoop(TTimer * this\, int param_1)"
"?SetModeLoop@TTimer@Toshi@@QAEXH@Z","1002ee30","Function","2","Toshi::TTimer::SetModeLoop","","?SetModeLoop@TTimer@Toshi@@QAEXH@Z"
"Ordinal_1508","1002ee50","Function","1","Toshi::TTimer::SetModeOnce","","Ordinal_1508"
"SetModeOnce","1002ee50","Function","1","Toshi::TTimer::SetModeOnce","void","void SetModeOnce(TTimer * this)"
"?SetModeOnce@TTimer@Toshi@@QAEXXZ","1002ee50","Function","1","Toshi::TTimer::SetModeOnce","","?SetModeOnce@TTimer@Toshi@@QAEXXZ"
"Ordinal_237","1002ee60","Function","1","Toshi::TTimer::~TTimer","","Ordinal_237"
"~TTimer","1002ee60","Function","1","Toshi::TTimer::~TTimer","void","void ~TTimer(TTimer * this)"
"??1TTimer@Toshi@@UAE@XZ","1002ee60","Function","1","Toshi::TTimer::~TTimer","","??1TTimer@Toshi@@UAE@XZ"
"Ordinal_704","1002ee80","Function","0","Toshi::TTimer::DeinitialiseStatic","","Ordinal_704"
"DeinitialiseStatic","1002ee80","Function","0","Toshi::TTimer::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TTimer@Toshi@@CGXXZ","1002ee80","Function","0","Toshi::TTimer::DeinitialiseStatic","","?DeinitialiseStatic@TTimer@Toshi@@CGXXZ"
"Ordinal_1091","1002ee90","Function","0","Toshi::TTimer::InitialiseStatic","","Ordinal_1091"
"InitialiseStatic","1002ee90","Function","0","Toshi::TTimer::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TTimer@Toshi@@CGXXZ","1002ee90","Function","0","Toshi::TTimer::InitialiseStatic","","?InitialiseStatic@TTimer@Toshi@@CGXXZ"
"Ordinal_674","1002eea0","Function","1","Toshi::TTimer::CreateObjectInPlace","","Ordinal_674"
"CreateObjectInPlace","1002eea0","Function","1","Toshi::TTimer::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TTimer@Toshi@@CGPAVTObject@2@PAX@Z","1002eea0","Function","1","Toshi::TTimer::CreateObjectInPlace","","?CreateObjectInPlace@TTimer@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_666","1002eec0","Function","0","Toshi::TTimer::CreateObject","","Ordinal_666"
"CreateObject","1002eec0","Function","0","Toshi::TTimer::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TTimer@Toshi@@CGPAVTObject@2@XZ","1002eec0","Function","0","Toshi::TTimer::CreateObject","","?CreateObject@TTimer@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_889","1002eef0","Function","1","Toshi::TTimer::GetClass","","Ordinal_889"
"GetClass","1002eef0","Function","1","Toshi::TTimer::GetClass","TClass *","TClass * GetClass(TTimer * this)"
"?GetClass@TTimer@Toshi@@UBEAAVTClass@2@XZ","1002eef0","Function","1","Toshi::TTimer::GetClass","","?GetClass@TTimer@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_338","1002ef00","Function","2","Toshi::TTimer::TriggerEvent::operator=","","Ordinal_338"
"operator=","1002ef00","Function","2","Toshi::TTimer::TriggerEvent::operator=","TriggerEvent *","TriggerEvent * operator=(TriggerEvent * this\, TriggerEvent * param_1)"
"??4TriggerEvent@TTimer@Toshi@@QAEAAV012@ABV012@@Z","1002ef00","Function","2","Toshi::TTimer::TriggerEvent::operator=","","??4TriggerEvent@TTimer@Toshi@@QAEAAV012@ABV012@@Z"
"Ordinal_182","1002ef20","Function","5","Toshi::TTimer::TriggerEvent::TriggerEvent","","Ordinal_182"
"TriggerEvent","1002ef20","Function","5","Toshi::TTimer::TriggerEvent::TriggerEvent","undefined","undefined TriggerEvent(TriggerEvent * this\, int param_1\, int param_2\, float param_3\, float param_4)"
"??0TriggerEvent@TTimer@Toshi@@QAE@HHMM@Z","1002ef20","Function","5","Toshi::TTimer::TriggerEvent::TriggerEvent","","??0TriggerEvent@TTimer@Toshi@@QAE@HHMM@Z"
"Ordinal_1393","1002ef40","Function","2","Toshi::TUserHandler::RegisterUser","","Ordinal_1393"
"RegisterUser","1002ef40","Function","2","Toshi::TUserHandler::RegisterUser","short","short RegisterUser(TUserHandler * this\, TUser * a_rUser)"
"?RegisterUser@TUserHandler@Toshi@@QAEFAAVTUser@2@@Z","1002ef40","Function","2","Toshi::TUserHandler::RegisterUser","","?RegisterUser@TUserHandler@Toshi@@QAEFAAVTUser@2@@Z"
"Ordinal_830","1002efc0","Function","2","Toshi::TUserHandler::FindUser","","Ordinal_830"
"FindUser","1002efc0","Function","2","Toshi::TUserHandler::FindUser","TUser *","TUser * FindUser(TUserHandler * this\, char * param_1)"
"?FindUser@TUserHandler@Toshi@@QAEPAVTUser@2@PBD@Z","1002efc0","Function","2","Toshi::TUserHandler::FindUser","","?FindUser@TUserHandler@Toshi@@QAEPAVTUser@2@PBD@Z"
"Ordinal_144","1002f030","Function","2","Toshi::TUser::TUser","","Ordinal_144"
"TUser","1002f030","Function","2","Toshi::TUser::TUser","undefined","undefined TUser(TUser * this\, char * a_sName)"
"??0TUser@Toshi@@QAE@PBD@Z","1002f030","Function","2","Toshi::TUser::TUser","","??0TUser@Toshi@@QAE@PBD@Z"
"Ordinal_717","1002f0d0","Function","1","Toshi::TUser::Deregister","","Ordinal_717"
"Deregister","1002f0d0","Function","1","Toshi::TUser::Deregister","void","void Deregister(TUser * this)"
"?Deregister@TUser@Toshi@@QAEXXZ","1002f0d0","Function","1","Toshi::TUser::Deregister","","?Deregister@TUser@Toshi@@QAEXXZ"
"Ordinal_1392","1002f100","Function","1","Toshi::TUser::Register","","Ordinal_1392"
"Register","1002f100","Function","1","Toshi::TUser::Register","short","short Register(TUser * this)"
"?Register@TUser@Toshi@@QAEFXZ","1002f100","Function","1","Toshi::TUser::Register","","?Register@TUser@Toshi@@QAEFXZ"
"Ordinal_238","1002f120","Function","1","Toshi::TUserHandler::~TUserHandler","","Ordinal_238"
"~TUserHandler","1002f120","Function","1","Toshi::TUserHandler::~TUserHandler","void","void ~TUserHandler(TUserHandler * this)"
"??1TUserHandler@Toshi@@IAE@XZ","1002f120","Function","1","Toshi::TUserHandler::~TUserHandler","","??1TUserHandler@Toshi@@IAE@XZ"
"Ordinal_145","1002f130","Function","1","Toshi::TUserHandler::TUserHandler","","Ordinal_145"
"TUserHandler","1002f130","Function","1","Toshi::TUserHandler::TUserHandler","undefined","undefined TUserHandler(TUserHandler * this)"
"??0TUserHandler@Toshi@@IAE@XZ","1002f130","Function","1","Toshi::TUserHandler::TUserHandler","","??0TUserHandler@Toshi@@IAE@XZ"
"Ordinal_718","1002f150","Function","2","Toshi::TUserHandler::DeregisterUser","","Ordinal_718"
"DeregisterUser","1002f150","Function","2","Toshi::TUserHandler::DeregisterUser","void","void DeregisterUser(TUserHandler * this\, TUser * param_1)"
"?DeregisterUser@TUserHandler@Toshi@@QAEXAAVTUser@2@@Z","1002f150","Function","2","Toshi::TUserHandler::DeregisterUser","","?DeregisterUser@TUserHandler@Toshi@@QAEXAAVTUser@2@@Z"
"Ordinal_1300","1002f180","Function","1","Toshi::TVector2::Normalise","","Ordinal_1300"
"Normalise","1002f180","Function","1","Toshi::TVector2::Normalise","void","void Normalise(TVector2 * this)"
"?Normalise@TVector2@Toshi@@QAEXXZ","1002f180","Function","1","Toshi::TVector2::Normalise","","?Normalise@TVector2@Toshi@@QAEXXZ"
"Ordinal_1158","1002f1d0","Function","2","Toshi::TVector2::IsNormalised","","Ordinal_1158"
"IsNormalised","1002f1d0","Function","2","Toshi::TVector2::IsNormalised","bool","bool IsNormalised(TVector2 * this\, float param_1)"
"?IsNormalised@TVector2@Toshi@@QBE_NM@Z","1002f1d0","Function","2","Toshi::TVector2::IsNormalised","","?IsNormalised@TVector2@Toshi@@QBE_NM@Z"
"Ordinal_743","1002f220","Function","2","Toshi::TVector2::Distance","","Ordinal_743"
"Distance","1002f220","Function","2","Toshi::TVector2::Distance","float","float Distance(TVector2 * param_1\, TVector2 * param_2)"
"?Distance@TVector2@Toshi@@SGMABV12@0@Z","1002f220","Function","2","Toshi::TVector2::Distance","","?Distance@TVector2@Toshi@@SGMABV12@0@Z"
"Ordinal_1189","1002f240","Function","4","Toshi::TVector2::Lerp","","Ordinal_1189"
"Lerp","1002f240","Function","4","Toshi::TVector2::Lerp","void","void Lerp(TVector2 * this\, TVector2 * param_1\, TVector2 * param_2\, float param_3)"
"?Lerp@TVector2@Toshi@@QAEXABV12@0M@Z","1002f240","Function","4","Toshi::TVector2::Lerp","","?Lerp@TVector2@Toshi@@QAEXABV12@0M@Z"
"Ordinal_1435","1002f270","Function","2","Toshi::TVector2::Rotate","","Ordinal_1435"
"Rotate","1002f270","Function","2","Toshi::TVector2::Rotate","void","void Rotate(TVector2 * this\, float param_1)"
"?Rotate@TVector2@Toshi@@QAEXM@Z","1002f270","Function","2","Toshi::TVector2::Rotate","","?Rotate@TVector2@Toshi@@QAEXM@Z"
"Ordinal_1571","1002f2c0","Function","3","Toshi::TVector2::SubXZ","","Ordinal_1571"
"SubXZ","1002f2c0","Function","3","Toshi::TVector2::SubXZ","void","void SubXZ(TVector3 * param_1\, TVector3 * param_2\, TVector2 * param_3)"
"?SubXZ@TVector2@Toshi@@SGXAAVTVector3@2@ABV32@ABV12@@Z","1002f2c0","Function","3","Toshi::TVector2::SubXZ","","?SubXZ@TVector2@Toshi@@SGXAAVTVector3@2@ABV32@ABV12@@Z"
"Ordinal_1043","1002f360","Function","1","Toshi::TVector2::GetVector3XZ","","Ordinal_1043"
"GetVector3XZ","1002f360","Function","1","Toshi::TVector2::GetVector3XZ","TVector3","TVector3 GetVector3XZ(TVector2 * this)"
"?GetVector3XZ@TVector2@Toshi@@QBE?AVTVector3@2@XZ","1002f360","Function","1","Toshi::TVector2::GetVector3XZ","","?GetVector3XZ@TVector2@Toshi@@QBE?AVTVector3@2@XZ"
"Ordinal_1042","1002f380","Function","1","Toshi::TVector2::GetVector3XY","","Ordinal_1042"
"GetVector3XY","1002f380","Function","1","Toshi::TVector2::GetVector3XY","TVector3","TVector3 GetVector3XY(TVector2 * this)"
"?GetVector3XY@TVector2@Toshi@@QBE?AVTVector3@2@XZ","1002f380","Function","1","Toshi::TVector2::GetVector3XY","","?GetVector3XY@TVector2@Toshi@@QBE?AVTVector3@2@XZ"
"Ordinal_1536","1002f3a0","Function","2","Toshi::TVector2::SetXZFromVector3","","Ordinal_1536"
"SetXZFromVector3","1002f3a0","Function","2","Toshi::TVector2::SetXZFromVector3","void","void SetXZFromVector3(TVector2 * this\, TVector3 * param_1)"
"?SetXZFromVector3@TVector2@Toshi@@QAEXABVTVector3@2@@Z","1002f3a0","Function","2","Toshi::TVector2::SetXZFromVector3","","?SetXZFromVector3@TVector2@Toshi@@QAEXABVTVector3@2@@Z"
"Ordinal_1535","1002f3c0","Function","2","Toshi::TVector2::SetXYFromVector3","","Ordinal_1535"
"SetXYFromVector3","1002f3c0","Function","2","Toshi::TVector2::SetXYFromVector3","void","void SetXYFromVector3(TVector2 * this\, TVector3 * param_1)"
"?SetXYFromVector3@TVector2@Toshi@@QAEXABVTVector3@2@@Z","1002f3c0","Function","2","Toshi::TVector2::SetXYFromVector3","","?SetXYFromVector3@TVector2@Toshi@@QAEXABVTVector3@2@@Z"
"Ordinal_556","1002f3e0","Function","3","Toshi::TVector2::AddXZ","","Ordinal_556"
"AddXZ","1002f3e0","Function","3","Toshi::TVector2::AddXZ","void","void AddXZ(TVector3 * param_1\, TVector3 * param_2\, TVector2 * param_3)"
"?AddXZ@TVector2@Toshi@@SGXAAVTVector3@2@ABV32@ABV12@@Z","1002f3e0","Function","3","Toshi::TVector2::AddXZ","","?AddXZ@TVector2@Toshi@@SGXAAVTVector3@2@ABV32@ABV12@@Z"
"Ordinal_1515","1002f410","Function","1","Toshi::TVector2::SetPerpendicular","","Ordinal_1515"
"SetPerpendicular","1002f410","Function","1","Toshi::TVector2::SetPerpendicular","void","void SetPerpendicular(TVector2 * this)"
"?SetPerpendicular@TVector2@Toshi@@QAEXXZ","1002f410","Function","1","Toshi::TVector2::SetPerpendicular","","?SetPerpendicular@TVector2@Toshi@@QAEXXZ"
"Ordinal_748","1002f420","Function","2","Toshi::TVector2::DistanceSq","","Ordinal_748"
"DistanceSq","1002f420","Function","2","Toshi::TVector2::DistanceSq","float","float DistanceSq(TVector2 * param_1\, TVector2 * param_2)"
"?DistanceSq@TVector2@Toshi@@SGMABV12@0@Z","1002f420","Function","2","Toshi::TVector2::DistanceSq","","?DistanceSq@TVector2@Toshi@@SGMABV12@0@Z"
"Ordinal_677","1002f440","Function","2","Toshi::TVector2::CrossProduct","","Ordinal_677"
"CrossProduct","1002f440","Function","2","Toshi::TVector2::CrossProduct","float","float CrossProduct(TVector2 * param_1\, TVector2 * param_2)"
"?CrossProduct@TVector2@Toshi@@SGMABV12@0@Z","1002f440","Function","2","Toshi::TVector2::CrossProduct","","?CrossProduct@TVector2@Toshi@@SGMABV12@0@Z"
"Ordinal_771","1002f460","Function","2","Toshi::TVector2::DotProduct","","Ordinal_771"
"DotProduct","1002f460","Function","2","Toshi::TVector2::DotProduct","float","float DotProduct(TVector2 * param_1\, TVector2 * param_2)"
"?DotProduct@TVector2@Toshi@@SGMABV12@0@Z","1002f460","Function","2","Toshi::TVector2::DotProduct","","?DotProduct@TVector2@Toshi@@SGMABV12@0@Z"
"Ordinal_1218","1002f480","Function","1","Toshi::TVector2::Magnitude","","Ordinal_1218"
"Magnitude","1002f480","Function","1","Toshi::TVector2::Magnitude","float","float Magnitude(TVector2 * this)"
"?Magnitude@TVector2@Toshi@@QBEMXZ","1002f480","Function","1","Toshi::TVector2::Magnitude","","?Magnitude@TVector2@Toshi@@QBEMXZ"
"Ordinal_1222","1002f490","Function","1","Toshi::TVector2::MagnitudeSq","","Ordinal_1222"
"MagnitudeSq","1002f490","Function","1","Toshi::TVector2::MagnitudeSq","float","float MagnitudeSq(TVector2 * this)"
"?MagnitudeSq@TVector2@Toshi@@QBEMXZ","1002f490","Function","1","Toshi::TVector2::MagnitudeSq","","?MagnitudeSq@TVector2@Toshi@@QBEMXZ"
"Ordinal_1143","1002f4a0","Function","2","Toshi::TVector2::IsEqual","","Ordinal_1143"
"IsEqual","1002f4a0","Function","2","Toshi::TVector2::IsEqual","bool","bool IsEqual(TVector2 * this\, TVector2 * param_1)"
"?IsEqual@TVector2@Toshi@@QBE_NABV12@@Z","1002f4a0","Function","2","Toshi::TVector2::IsEqual","","?IsEqual@TVector2@Toshi@@QBE_NABV12@@Z"
"Ordinal_757","1002f4d0","Function","2","Toshi::TVector2::Divide","","Ordinal_757"
"Divide","1002f4d0","Function","2","Toshi::TVector2::Divide","void","void Divide(TVector2 * this\, float param_1)"
"?Divide@TVector2@Toshi@@QAEXM@Z","1002f4d0","Function","2","Toshi::TVector2::Divide","","?Divide@TVector2@Toshi@@QAEXM@Z"
"Ordinal_755","1002f4f0","Function","2","Toshi::TVector2::Divide","","Ordinal_755"
"Divide","1002f4f0","Function","2","Toshi::TVector2::Divide","void","void Divide(TVector2 * this\, TVector2 * param_1)"
"?Divide@TVector2@Toshi@@QAEXABV12@@Z","1002f4f0","Function","2","Toshi::TVector2::Divide","","?Divide@TVector2@Toshi@@QAEXABV12@@Z"
"Ordinal_1272","1002f510","Function","2","Toshi::TVector2::Multiply","","Ordinal_1272"
"Multiply","1002f510","Function","2","Toshi::TVector2::Multiply","void","void Multiply(TVector2 * this\, float param_1)"
"?Multiply@TVector2@Toshi@@QAEXM@Z","1002f510","Function","2","Toshi::TVector2::Multiply","","?Multiply@TVector2@Toshi@@QAEXM@Z"
"Ordinal_1270","1002f530","Function","2","Toshi::TVector2::Multiply","","Ordinal_1270"
"Multiply","1002f530","Function","2","Toshi::TVector2::Multiply","void","void Multiply(TVector2 * this\, TVector2 * param_1)"
"?Multiply@TVector2@Toshi@@QAEXABV12@@Z","1002f530","Function","2","Toshi::TVector2::Multiply","","?Multiply@TVector2@Toshi@@QAEXABV12@@Z"
"Ordinal_1577","1002f550","Function","2","Toshi::TVector2::Subtract","","Ordinal_1577"
"Subtract","1002f550","Function","2","Toshi::TVector2::Subtract","void","void Subtract(TVector2 * this\, TVector2 * param_1)"
"?Subtract@TVector2@Toshi@@QAEXABV12@@Z","1002f550","Function","2","Toshi::TVector2::Subtract","","?Subtract@TVector2@Toshi@@QAEXABV12@@Z"
"Ordinal_549","1002f570","Function","2","Toshi::TVector2::Add","","Ordinal_549"
"Add","1002f570","Function","2","Toshi::TVector2::Add","void","void Add(TVector2 * this\, TVector2 * param_1)"
"?Add@TVector2@Toshi@@QAEXABV12@@Z","1002f570","Function","2","Toshi::TVector2::Add","","?Add@TVector2@Toshi@@QAEXABV12@@Z"
"Ordinal_1289","1002f590","Function","1","Toshi::TVector2::Negate","","Ordinal_1289"
"Negate","1002f590","Function","1","Toshi::TVector2::Negate","void","void Negate(TVector2 * this)"
